perturbation,spearman_rho,gene_symbol,ensembl_id
6351_PIK3C2A_ENST00000265970.7_ENSG00000011405,0.05240406172911855,PIK3C2A,ENSG00000011405
8358_SPIDR_P1P2_ENSG00000164808,0.05238997088836636,SPIDR,ENSG00000164808
4270_KANSL1_P1P2_ENSG00000120071,0.05236868769710373,KANSL1,ENSG00000120071
5679_NIPSNAP3A_P1P2_ENSG00000136783,0.052300752983843075,NIPSNAP3A,ENSG00000136783
7395_RNF6_P1P2_ENSG00000127870,0.05223663363669377,RNF6,ENSG00000127870
9371_TSTA3_P1P2_ENSG00000104522,0.05223662785583604,TSTA3,ENSG00000104522
9997_ZBTB43_P1P2_ENSG00000169155,0.052197264068501226,ZBTB43,ENSG00000169155
4649_LRP5_P1P2_ENSG00000162337,0.05219143310998962,LRP5,ENSG00000162337
6464_PLSCR3_P2_ENSG00000187838,0.05210757598754805,PLSCR3,ENSG00000187838
4171_IQCE_P1P2_ENSG00000106012,0.052067557999811824,IQCE,ENSG00000106012
4450_KMT2B_P2_ENSG00000272333,0.052058765315182456,KMT2B,ENSG00000272333
2731_ESF1_P1_ENSG00000089048,0.052048718678697606,ESF1,ENSG00000089048
5171_MPP1_P1P2_ENSG00000130830,0.05191549446379562,MPP1,ENSG00000130830
1390_CDC20_P1P2_ENSG00000117399,0.05190530955592612,CDC20,ENSG00000117399
6371_PIP4K2B_P1P2_ENSG00000276293,0.05187889874384413,PIP4K2B,ENSG00000276293
7832_SF3A2_P2_ENSG00000104897,0.05186476840056401,SF3A2,ENSG00000104897
5167_MPHOSPH9_P1P2_ENSG00000051825,0.05185862431225791,MPHOSPH9,ENSG00000051825
4648_LRP12_P1P2_ENSG00000147650,0.051845114447709034,LRP12,ENSG00000147650
3826_HMGA2_P1P2_ENSG00000149948,0.051722041913281454,HMGA2,ENSG00000149948
7944_SKI_ENST00000378536.4_ENSG00000157933,0.051703309043760436,SKI,ENSG00000157933
1945_CTSB_P1P2_ENSG00000164733,0.0516988857241096,CTSB,ENSG00000164733
3643_HAX1_P1P2_ENSG00000143575,0.0516754337477165,HAX1,ENSG00000143575
4791_MANBAL_P1P2_ENSG00000101363,0.05167410511391156,MANBAL,ENSG00000101363
9306_TRMT13_P1P2_ENSG00000122435,0.05165334412679851,TRMT13,ENSG00000122435
8448_SSBP3_P1P2_ENSG00000157216,0.051611765307471275,SSBP3,ENSG00000157216
10013_ZBTB8A_P1P2_ENSG00000160062,0.05160952811552416,ZBTB8A,ENSG00000160062
1804_COTL1_P1P2_ENSG00000103187,0.05160401028680704,COTL1,ENSG00000103187
2461_ECE1_P1P2_ENSG00000117298,0.051594585561730945,ECE1,ENSG00000117298
3397_GLIS3_P1P2_ENSG00000107249,0.05157905047001893,GLIS3,ENSG00000107249
10185_ZNF175_P1P2_ENSG00000105497,0.05157192845327771,ZNF175,ENSG00000105497
6944_PTS_P1P2_ENSG00000150787,0.051559304986916334,PTS,ENSG00000150787
2349_DPH5_P1P2_ENSG00000117543,0.05153397230480368,DPH5,ENSG00000117543
8459_ZNRD2_P1P2_ENSG00000173465,0.05146373295625556,ZNRD2,ENSG00000173465
1762_COMMD5_ENST00000450361.2_ENSG00000170619,0.05144536332968775,COMMD5,ENSG00000170619
972_C12orf76_P1P2_ENSG00000174456,0.051385567088263445,C12orf76,ENSG00000174456
10735_ZUP1_P1P2_ENSG00000153975,0.05138325763559452,ZUP1,ENSG00000153975
9295_TRIP12_P1P2_ENSG00000153827,0.05129777898255563,TRIP12,ENSG00000153827
1497_CEP152_P1P2_ENSG00000103995,0.05128935241891675,CEP152,ENSG00000103995
3221_FUOM_P1P2_ENSG00000148803,0.051271511728440966,FUOM,ENSG00000148803
9763_VPS52_P1P2_ENSG00000223501,0.051269325600737256,VPS52,ENSG00000223501
1941_CTPS1_P1P2_ENSG00000171793,0.05124190795593143,CTPS1,ENSG00000171793
5299_MTA1_P1P2_ENSG00000182979,0.05120061047168109,MTA1,ENSG00000182979
4671_LRRC59_P1_ENSG00000108829,0.05118977039993388,LRRC59,ENSG00000108829
8841_TFB2M_P1P2_ENSG00000162851,0.051106465349406924,TFB2M,ENSG00000162851
8666_TAF5_P1P2_ENSG00000148835,0.05102476834080922,TAF5,ENSG00000148835
82_ACER3_P1P2_ENSG00000078124,0.05102331830899164,ACER3,ENSG00000078124
3380_GK5_P1P2_ENSG00000175066,0.050979448343045,GK5,ENSG00000175066
2212_DHX36_P1P2_ENSG00000174953,0.050961289705393265,DHX36,ENSG00000174953
2697_ERCC4_P2_ENSG00000175595,0.0509473520573713,ERCC4,ENSG00000175595
6684_PPP2R2D_P1P2_ENSG00000175470,0.05090164185170934,PPP2R2D,ENSG00000175470
4520_LARP7_P1P2_ENSG00000174720,0.050881906003369656,LARP7,ENSG00000174720
4629_LPCAT1_P2_ENSG00000153395,0.050858069599936544,LPCAT1,ENSG00000153395
4099_ILF2_P1P2_ENSG00000143621,0.050767495120795876,ILF2,ENSG00000143621
5736_NOL7_P1P2_ENSG00000225921,0.05075908011887249,NOL7,ENSG00000225921
9004_TMEM14A_P1P2_ENSG00000096092,0.050747162880632225,TMEM14A,ENSG00000096092
6983_QKI_P1P2_ENSG00000112531,0.050745670455857844,QKI,ENSG00000112531
6107_PBXIP1_P1P2_ENSG00000163346,0.05066548610503663,PBXIP1,ENSG00000163346
5921_OCEL1_P1P2_ENSG00000099330,0.05063989906518322,OCEL1,ENSG00000099330
1012_C18orf25_P1P2_ENSG00000152242,0.05056858062318945,C18orf25,ENSG00000152242
5822_NSD1_P1P2_ENSG00000165671,0.050564299898029665,NSD1,ENSG00000165671
4428_KLHDC3_P1_ENSG00000124702,0.0505592137066908,KLHDC3,ENSG00000124702
9871_WNT5B_ENST00000397196.2_ENSG00000111186,0.050523140190888896,WNT5B,ENSG00000111186
9769_VRK2_P1P2_ENSG00000028116,0.05050607509882717,VRK2,ENSG00000028116
6990_QSOX1_P1P2_ENSG00000116260,0.050504871716940035,QSOX1,ENSG00000116260
3539_GRK6_P1P2_ENSG00000198055,0.05048312316662896,GRK6,ENSG00000198055
6840_PSKH1_P1P2_ENSG00000159792,0.05045741858266809,PSKH1,ENSG00000159792
7114_RARG_P1_ENSG00000172819,0.0504229376931748,RARG,ENSG00000172819
603_ATE1_P1P2_ENSG00000107669,0.05040995003277551,ATE1,ENSG00000107669
781_BBX_P1P2_ENSG00000114439,0.0503786987158088,BBX,ENSG00000114439
1163_CAMK1_P1P2_ENSG00000134072,0.050369805829645196,CAMK1,ENSG00000134072
1677_CLSPN_P1P2_ENSG00000092853,0.05033586834077988,CLSPN,ENSG00000092853
7975_SLC1A5_P2_ENSG00000105281,0.0503108834736082,SLC1A5,ENSG00000105281
7934_SIX4_P1P2_ENSG00000100625,0.050283359858522086,SIX4,ENSG00000100625
3992_HTT_P1P2_ENSG00000197386,0.05021397124742699,HTT,ENSG00000197386
6256_PGD_P1P2_ENSG00000142657,0.050205939709067324,PGD,ENSG00000142657
2814_FADD_P1P2_ENSG00000168040,0.05017624536978645,FADD,ENSG00000168040
3689_HELZ_P1P2_ENSG00000198265,0.05014920540768661,HELZ,ENSG00000198265
899_BRI3_P1P2_ENSG00000164713,0.05009985807902706,BRI3,ENSG00000164713
137_ADAR_P2_ENSG00000160710,0.05006988047771672,ADAR,ENSG00000160710
908_BRWD1_P1P2_ENSG00000185658,0.050055397502114206,BRWD1,ENSG00000185658
1436_CDK5RAP2_P1P2_ENSG00000136861,0.050023559428086416,CDK5RAP2,ENSG00000136861
5356_MVD_P1P2_ENSG00000167508,0.050003981589858415,MVD,ENSG00000167508
619_ATG2A_P1P2_ENSG00000110046,0.04997457918389366,ATG2A,ENSG00000110046
3938_HRAS_P2_ENSG00000174775,0.04986066063770446,HRAS,ENSG00000174775
6631_PPIL3_P1P2_ENSG00000240344,0.049830287541379345,PPIL3,ENSG00000240344
4208_ISG20L2_P1P2_ENSG00000143319,0.0497869874596561,ISG20L2,ENSG00000143319
2367_DPY30_P1P2_ENSG00000162961,0.049760315545499326,DPY30,ENSG00000162961
6361_PIKFYVE_P1P2_ENSG00000115020,0.04971508707798273,PIKFYVE,ENSG00000115020
420_APOO_P1P2_ENSG00000184831,0.04969885828334136,APOO,ENSG00000184831
812_BCR_P1P2_ENSG00000186716,0.049650419512824,BCR,ENSG00000186716
9951_YWHAB_P1P2_ENSG00000166913,0.04961732410223679,YWHAB,ENSG00000166913
1928_CTDNEP1_P1P2_ENSG00000175826,0.04958661136851662,CTDNEP1,ENSG00000175826
991_C16orf58_P1P2_ENSG00000140688,0.04952777283491692,C16orf58,ENSG00000140688
2347_DPH2_P1P2_ENSG00000132768,0.04946470945778229,DPH2,ENSG00000132768
4468_KRCC1_P1P2_ENSG00000172086,0.04944063218527648,KRCC1,ENSG00000172086
5055_MICAL3_P2_ENSG00000243156,0.049422584347398185,MICAL3,ENSG00000243156
6143_PCSK7_P1P2_ENSG00000160613,0.04940737491067243,PCSK7,ENSG00000160613
717_AVL9_P1P2_ENSG00000105778,0.04938725463529274,AVL9,ENSG00000105778
9979_ZBTB20_P2_ENSG00000181722,0.049379330042801345,ZBTB20,ENSG00000181722
6533_POLR1A_P1P2_ENSG00000068654,0.04936502338336001,POLR1A,ENSG00000068654
9740_VPS13C_P1P2_ENSG00000129003,0.04935711806039443,VPS13C,ENSG00000129003
8807_TEAD4_P1P2_ENSG00000197905,0.04927491137283891,TEAD4,ENSG00000197905
1228_CBX1_P1P2_ENSG00000108468,0.04923540595448937,CBX1,ENSG00000108468
562_ASAP1_P1P2_ENSG00000153317,0.04920783319000073,ASAP1,ENSG00000153317
4365_KIAA1522_P1_ENSG00000162522,0.049172524674373684,KIAA1522,ENSG00000162522
957_C11orf74_P1P2_ENSG00000166352,0.04916782387355113,C11orf74,ENSG00000166352
5560_NDUFB8_P1P2_ENSG00000166136,0.04914225513974725,NDUFB8,ENSG00000166136
7486_RPN2_P1P2_ENSG00000118705,0.049140994912758945,RPN2,ENSG00000118705
8398_SRD5A1_P1P2_ENSG00000145545,0.04908383282790515,SRD5A1,ENSG00000145545
2017_DAB2_P1P2_ENSG00000153071,0.04902418497422122,DAB2,ENSG00000153071
1829_CPEB4_P1P2_ENSG00000113742,0.04899995258203261,CPEB4,ENSG00000113742
7801_SERP1_P1P2_ENSG00000120742,0.04899325064095417,SERP1,ENSG00000120742
8519_STK32C_P1_ENSG00000165752,0.04895559798751173,STK32C,ENSG00000165752
7356_RNF149_P1P2_ENSG00000163162,0.048949476059160314,RNF149,ENSG00000163162
623_ATG4B_P1P2_ENSG00000168397,0.04894271149212297,ATG4B,ENSG00000168397
8407_SRGAP2_P1P2_ENSG00000266028,0.048921205737837176,SRGAP2,ENSG00000266028
6156_PDCD4_P1_ENSG00000150593,0.04888713817967261,PDCD4,ENSG00000150593
2793_EXOSC6_P1P2_ENSG00000223496,0.04888086883944871,EXOSC6,ENSG00000223496
7669_SBF1_P1P2_ENSG00000100241,0.04884830623125029,SBF1,ENSG00000100241
4125_INIP_P1P2_ENSG00000148153,0.04880569746752403,INIP,ENSG00000148153
3611_GZF1_P1P2_ENSG00000125812,0.04872556224223784,GZF1,ENSG00000125812
5019_MFGE8_P1P2_ENSG00000140545,0.048724437865406534,MFGE8,ENSG00000140545
2605_ELP3_P1P2_ENSG00000134014,0.0487204432927051,ELP3,ENSG00000134014
4404_KLC1_P1P2_ENSG00000126214,0.04870032205384911,KLC1,ENSG00000126214
4903_MCM6_P1P2_ENSG00000076003,0.048698084861902,MCM6,ENSG00000076003
7998_SLC25A29_P1P2_ENSG00000197119,0.04865320709975523,SLC25A29,ENSG00000197119
2003_CYHR1_P2_ENSG00000187954,0.048647795253430104,CYHR1,ENSG00000187954
9366_TSR2_P1P2_ENSG00000158526,0.04863522766869358,TSR2,ENSG00000158526
4397_KIFAP3_P1P2_ENSG00000075945,0.04854788179860322,KIFAP3,ENSG00000075945
6314_PHYKPL_P1P2_ENSG00000175309,0.048547489663752885,PHYKPL,ENSG00000175309
6836_PSEN1_P1P2_ENSG00000080815,0.04854326724060125,PSEN1,ENSG00000080815
2353_DPM2_P1P2_ENSG00000136908,0.04852674890964194,DPM2,ENSG00000136908
7661_SAT1_P1P2_ENSG00000130066,0.04851892644563736,SAT1,ENSG00000130066
5992_OSTM1_P1P2_ENSG00000081087,0.04850150679430063,OSTM1,ENSG00000081087
6767_PRKD3_P1P2_ENSG00000115825,0.048478423841003836,PRKD3,ENSG00000115825
9833_WDR61_P1P2_ENSG00000140395,0.04843655789406501,WDR61,ENSG00000140395
9321_RO60_P1P2_ENSG00000116747,0.04840623536824258,RO60,ENSG00000116747
8741_TBP_P1P2_ENSG00000112592,0.04838804204544439,TBP,ENSG00000112592
9347_TSNAX_P1P2_ENSG00000116918,0.04836897292269789,TSNAX,ENSG00000116918
1611_CIB1_P1P2_ENSG00000185043,0.04835844983465033,CIB1,ENSG00000185043
109_ACTR10_P1P2_ENSG00000131966,0.04831636519027046,ACTR10,ENSG00000131966
887_BRD1_P1P2_ENSG00000100425,0.048315467230367476,BRD1,ENSG00000100425
327_ANKRD13A_P1P2_ENSG00000076513,0.04830743472853151,ANKRD13A,ENSG00000076513
169_ADTRP_P1P2_ENSG00000111863,0.04824898736630586,ADTRP,ENSG00000111863
9188_TOX4_P1P2_ENSG00000092203,0.04822379246130279,TOX4,ENSG00000092203
10668_ZNF83_ENST00000597597.1_ENSG00000167766,0.04820421462307479,ZNF83,ENSG00000167766
9033_TMEM199_P1P2_ENSG00000244045,0.0481458327772369,TMEM199,ENSG00000244045
10101_ZFPL1_P1P2_ENSG00000162300,0.04813696980521713,ZFPL1,ENSG00000162300
308_ANAPC4_P1P2_ENSG00000053900,0.048128625090684135,ANAPC4,ENSG00000053900
6712_SLC66A1_P1P2_ENSG00000040487,0.04810556524914136,SLC66A1,ENSG00000040487
5337_MTMR9_P1P2_ENSG00000104643,0.04808102839844488,MTMR9,ENSG00000104643
4276_KAT5_P1P2_ENSG00000172977,0.04806652133593508,KAT5,ENSG00000172977
1856_CRCP_P1P2_ENSG00000241258,0.04803049695742401,CRCP,ENSG00000241258
3809_HLA-C_P1P2_ENSG00000204525,0.047995968857592455,HLA-C,ENSG00000204525
3480_GOT1_P1P2_ENSG00000120053,0.0479909770869301,GOT1,ENSG00000120053
10738_ZWINT_P1P2_ENSG00000122952,0.04796992465979358,ZWINT,ENSG00000122952
1212_CAST_P1_ENSG00000153113,0.04792325144802453,CAST,ENSG00000153113
4418_KLF3_P1P2_ENSG00000109787,0.04789288941967419,KLF3,ENSG00000109787
4063_IGF1R_P2_ENSG00000140443,0.04782544993322697,IGF1R,ENSG00000140443
2157_DEPDC1_P1P2_ENSG00000024526,0.04781862274023073,DEPDC1,ENSG00000024526
6923_PTPN11_P1P2_ENSG00000179295,0.047814364175025624,PTPN11,ENSG00000179295
7483_RPLP1_P1P2_ENSG00000137818,0.04778001431830787,RPLP1,ENSG00000137818
7910_SIGMAR1_P1P2_ENSG00000147955,0.047770347760682785,SIGMAR1,ENSG00000147955
2204_DHX16_P1P2_ENSG00000204560,0.04771011700384296,DHX16,ENSG00000204560
7101_RAP1B_P1P2_ENSG00000127314,0.04770282831719358,RAP1B,ENSG00000127314
1243_MCUB_P1P2_ENSG00000005059,0.04769010945518928,MCUB,ENSG00000005059
7766_SELENOT_P1P2_ENSG00000198843,0.04768328033524045,SELENOT,ENSG00000198843
5035_MGAT1_P2_ENSG00000131446,0.04765323529058976,MGAT1,ENSG00000131446
7826_SETX_P1P2_ENSG00000107290,0.04762540142402634,SETX,ENSG00000107290
7784_SEPTIN1_P2_ENSG00000180096,0.047572295574356584,SEPTIN1,ENSG00000180096
6140_PCOLCE2_P1P2_ENSG00000163710,0.04755789256728619,PCOLCE2,ENSG00000163710
3730_HILPDA_P1P2_ENSG00000135245,0.04755385271119908,HILPDA,ENSG00000135245
3822_HMG20A_P1P2_ENSG00000140382,0.047553480820805016,HMG20A,ENSG00000140382
7749_SEC31A_P2_ENSG00000138674,0.04751432320594227,SEC31A,ENSG00000138674
7376_RNF213_P2_ENSG00000173821,0.04749629945497123,RNF213,ENSG00000173821
3624_HAGHL_P1P2_ENSG00000103253,0.04745893295398715,HAGHL,ENSG00000103253
5923_ODC1_P1P2_ENSG00000115758,0.04745215393480545,ODC1,ENSG00000115758
489_ARID2_P1P2_ENSG00000189079,0.04743683755221142,ARID2,ENSG00000189079
3433_GNAS_P1P2_ENSG00000087460,0.047412532899301,GNAS,ENSG00000087460
2599_ELOF1_P1P2_ENSG00000130165,0.047402274296913,ELOF1,ENSG00000130165
965_C12orf49_P1P2_ENSG00000111412,0.04739325566567572,C12orf49,ENSG00000111412
7660_SASS6_P1P2_ENSG00000156876,0.04734853591364063,SASS6,ENSG00000156876
5809_NRBP1_P1P2_ENSG00000115216,0.04733034451779502,NRBP1,ENSG00000115216
4308_KCTD6_P1P2_ENSG00000168301,0.04730927425479265,KCTD6,ENSG00000168301
5588_NEDD8_P1P2_ENSG00000129559,0.04725318259209786,NEDD8,ENSG00000129559
661_ATP5MC3_P1P2_ENSG00000154518,0.04724203035403246,ATP5MC3,ENSG00000154518
10332_ZNF397_P1P2_ENSG00000186812,0.047204119488944096,ZNF397,ENSG00000186812
1984_CXorf40B_P1P2_ENSG00000197021,0.04718420539749062,CXorf40B,ENSG00000197021
110_ACTR1A_P1P2_ENSG00000138107,0.047167004455271895,ACTR1A,ENSG00000138107
6818_PRRC1_P1P2_ENSG00000164244,0.047164558188969676,PRRC1,ENSG00000164244
7642_SAMD1_P1P2_ENSG00000141858,0.047128046291455485,SAMD1,ENSG00000141858
3592_GTPBP2_P1P2_ENSG00000172432,0.04707967881818364,GTPBP2,ENSG00000172432
4990_EEF1AKNMT_P1P2_ENSG00000010165,0.04707644828218076,EEF1AKNMT,ENSG00000010165
5863_NUDT14_P1P2_ENSG00000183828,0.04707479592034213,NUDT14,ENSG00000183828
9558_UBXN6_P2_ENSG00000167671,0.046973984505612264,UBXN6,ENSG00000167671
9760_VPS4A_P1P2_ENSG00000132612,0.04688153413813352,VPS4A,ENSG00000132612
2714_ERLIN2_P1P2_ENSG00000147475,0.04677655954235134,ERLIN2,ENSG00000147475
1472_CELF1_P1P2_ENSG00000149187,0.04676404398533452,CELF1,ENSG00000149187
6077_PARP2_P1P2_ENSG00000129484,0.04674553175188409,PARP2,ENSG00000129484
7063_RAD23A_P1P2_ENSG00000179262,0.046740559250747535,RAD23A,ENSG00000179262
5684_NKIRAS1_P1P2_ENSG00000197885,0.04667642930535905,NKIRAS1,ENSG00000197885
6811_PRR13_P1P2_ENSG00000205352,0.046670585821655654,PRR13,ENSG00000205352
3591_GTPBP1_P1P2_ENSG00000100226,0.04665910311122252,GTPBP1,ENSG00000100226
7248_RFC4_P1P2_ENSG00000163918,0.04661763894557388,RFC4,ENSG00000163918
9490_UBAP2L_P1P2_ENSG00000143569,0.046592784147701446,UBAP2L,ENSG00000143569
691_ATP8B2_P2_ENSG00000143515,0.04656876275682051,ATP8B2,ENSG00000143515
6258_PGK1_P1P2_ENSG00000102144,0.046544115106350585,PGK1,ENSG00000102144
6034_PAFAH1B2_P1P2_ENSG00000168092,0.046490677820836816,PAFAH1B2,ENSG00000168092
10038_ZCCHC7_P1P2_ENSG00000147905,0.04640193925694497,ZCCHC7,ENSG00000147905
10083_ZFP36L1_P1_ENSG00000185650,0.046373292686953504,ZFP36L1,ENSG00000185650
9149_TNPO2_P2_ENSG00000105576,0.04627881323840645,TNPO2,ENSG00000105576
9633_USP12_P1P2_ENSG00000152484,0.04627009377797518,USP12,ENSG00000152484
9595_UNC93B1_P1P2_ENSG00000110057,0.046267924992844704,UNC93B1,ENSG00000110057
5540_NDUFA7_P1P2_ENSG00000267855,0.04622155576939987,NDUFA7,ENSG00000267855
2795_EXOSC8_P1P2_ENSG00000120699,0.04618999324959124,EXOSC8,ENSG00000120699
347_ANKS3_P1P2_ENSG00000168096,0.046186719357155286,ANKS3,ENSG00000168096
8966_TMBIM4_P1P2_ENSG00000155957,0.046172394391664436,TMBIM4,ENSG00000155957
1294_CCDC77_P2_ENSG00000120647,0.04614847321343348,CCDC77,ENSG00000120647
4383_KIF1C_P1P2_ENSG00000129250,0.04609958256142001,KIF1C,ENSG00000129250
8420_SRPK2_P1_ENSG00000135250,0.04604987681958031,SRPK2,ENSG00000135250
2768_EVA1B_P1P2_ENSG00000142694,0.04602742107767184,EVA1B,ENSG00000142694
8800_TDP1_P1P2_ENSG00000042088,0.0460140962005708,TDP1,ENSG00000042088
86_ACO1_P1P2_ENSG00000122729,0.04599288623350627,ACO1,ENSG00000122729
8471_ST3GAL4_P1P2_ENSG00000110080,0.0459810932837075,ST3GAL4,ENSG00000110080
1657_CLIP1_P1P2_ENSG00000130779,0.045960505722326794,CLIP1,ENSG00000130779
8095_SLC4A2_P1_ENSG00000164889,0.0459313461123873,SLC4A2,ENSG00000164889
7687_SCARB1_P1P2_ENSG00000073060,0.04590946749277699,SCARB1,ENSG00000073060
7855_SGK3_ENST00000345714.4_ENSG00000104205,0.04589322135556239,SGK3,ENSG00000104205
5721_NMT2_P1P2_ENSG00000152465,0.045891101707722745,NMT2,ENSG00000152465
7368_RNF187_P1_ENSG00000168159,0.04588478804758947,RNF187,ENSG00000168159
5745_NOP10_P1P2_ENSG00000182117,0.04588463100095408,NOP10,ENSG00000182117
1398_CDC37_P1P2_ENSG00000105401,0.04586882806283323,CDC37,ENSG00000105401
2_AAAS_P1P2_ENSG00000094914,0.04586033020194884,AAAS,ENSG00000094914
9583_UHRF1_P1P2_ENSG00000276043,0.04585057982188646,UHRF1,ENSG00000276043
9888_XBP1_P1P2_ENSG00000100219,0.04583886298671467,XBP1,ENSG00000100219
10620_ZNF771_P1P2_ENSG00000179965,0.0458271027951098,ZNF771,ENSG00000179965
2975_FASN_P1P2_ENSG00000169710,0.045797371843729895,FASN,ENSG00000169710
4089_IK_P2_ENSG00000113141,0.04576389489653156,IK,ENSG00000113141
5189_MRFAP1_P1P2_ENSG00000179010,0.045722221656527826,MRFAP1,ENSG00000179010
3234_FYTTD1_P1P2_ENSG00000122068,0.045672891670441515,FYTTD1,ENSG00000122068
4937_MED15_P1_ENSG00000099917,0.04565230892644226,MED15,ENSG00000099917
7659_SART3_P1P2_ENSG00000075856,0.04565230507253709,SART3,ENSG00000075856
5568_NDUFS4_P1P2_ENSG00000164258,0.04560681453946941,NDUFS4,ENSG00000164258
4540_LDB1_P2_ENSG00000198728,0.04557831683774166,LDB1,ENSG00000198728
4144_INTS10_P1P2_ENSG00000104613,0.045559515561404,INTS10,ENSG00000104613
8640_TAB2_P1P2_ENSG00000055208,0.0454945435377374,TAB2,ENSG00000055208
1123_STMP1_P1P2_ENSG00000243317,0.04548812005226366,STMP1,ENSG00000243317
3127_FNDC3B_P1P2_ENSG00000075420,0.04548112905734131,FNDC3B,ENSG00000075420
9417_TUBB4B_P1_ENSG00000188229,0.04546829651662484,TUBB4B,ENSG00000188229
7448_RPL22_P2_ENSG00000116251,0.04542177699087864,RPL22,ENSG00000116251
8879_THAP6_P1P2_ENSG00000174796,0.04539990607907866,THAP6,ENSG00000174796
8854_TFPI_P1P2_ENSG00000003436,0.045399807804497004,TFPI,ENSG00000003436
2747_ESYT1_P1_ENSG00000139641,0.04539524574426031,ESYT1,ENSG00000139641
9219_TPX2_P1P2_ENSG00000088325,0.04535894581153008,TPX2,ENSG00000088325
4955_MED4_P1P2_ENSG00000136146,0.04534748526105163,MED4,ENSG00000136146
9191_TP53BP2_P1P2_ENSG00000143514,0.04532833231586784,TP53BP2,ENSG00000143514
6616_PPFIA1_P1P2_ENSG00000131626,0.04532208417212234,PPFIA1,ENSG00000131626
5904_NUP98_P1P2_ENSG00000110713,0.04526096701709502,NUP98,ENSG00000110713
8698_TATDN2_P1P2_ENSG00000157014,0.04524023976254913,TATDN2,ENSG00000157014
6928_PTPN23_P1P2_ENSG00000076201,0.045151200090242656,PTPN23,ENSG00000076201
4122_ING4_P1P2_ENSG00000111653,0.04511600045830351,ING4,ENSG00000111653
748_BAG3_P1P2_ENSG00000151929,0.045111252436275645,BAG3,ENSG00000151929
7601_RUNX2_P2_ENSG00000124813,0.045092571594474336,RUNX2,ENSG00000124813
836_BIRC2_P1P2_ENSG00000110330,0.04508429436966052,BIRC2,ENSG00000110330
9659_USP42_P1P2_ENSG00000106346,0.045039276903451594,USP42,ENSG00000106346
5733_NOL11_P1P2_ENSG00000130935,0.045034052935003156,NOL11,ENSG00000130935
6833_PSAP_P1P2_ENSG00000197746,0.04500070413015149,PSAP,ENSG00000197746
904_BRMS1_P1P2_ENSG00000174744,0.04498805272297768,BRMS1,ENSG00000174744
5831_NSMF_P1P2_ENSG00000165802,0.044958791948027654,NSMF,ENSG00000165802
3110_FLNB_P1P2_ENSG00000136068,0.04492019508782028,FLNB,ENSG00000136068
580_ASH1L_P1P2_ENSG00000116539,0.04489125129656991,ASH1L,ENSG00000116539
9853_WDR92_P1P2_ENSG00000243667,0.044888207674967436,WDR92,ENSG00000243667
7208_RCN2_P1P2_ENSG00000117906,0.044870688785572765,RCN2,ENSG00000117906
3573_GTF2H1_P1P2_ENSG00000110768,0.04479500386902933,GTF2H1,ENSG00000110768
6964_PWWP2A_P1P2_ENSG00000170234,0.04479462522284707,PWWP2A,ENSG00000170234
9381_TTC21B_P1P2_ENSG00000123607,0.04475977917583958,TTC21B,ENSG00000123607
638_ATOX1_P1P2_ENSG00000177556,0.04473083731154179,ATOX1,ENSG00000177556
8051_SLC35F2_P1P2_ENSG00000110660,0.044718807346575504,SLC35F2,ENSG00000110660
7963_SLC12A9_P1_ENSG00000146828,0.04460511039993318,SLC12A9,ENSG00000146828
3991_HTRA2_P1P2_ENSG00000115317,0.04458249857486561,HTRA2,ENSG00000115317
9278_TRIM44_P1P2_ENSG00000166326,0.044534535290624726,TRIM44,ENSG00000166326
8890_THOC5_P1P2_ENSG00000100296,0.04450055684329005,THOC5,ENSG00000100296
2339_DPCD_P1P2_ENSG00000166171,0.04450004812780854,DPCD,ENSG00000166171
823_BEX4_P1P2_ENSG00000102409,0.04446947220772164,BEX4,ENSG00000102409
912_BSDC1_P1P2_ENSG00000160058,0.04446684962525824,BSDC1,ENSG00000160058
2792_EXOSC5_P1P2_ENSG00000077348,0.04438190473808442,EXOSC5,ENSG00000077348
3042_FCF1_P1P2_ENSG00000119616,0.044375012992176686,FCF1,ENSG00000119616
6463_PLSCR1_P1P2_ENSG00000188313,0.04436605555310161,PLSCR1,ENSG00000188313
565_ASB1_P1P2_ENSG00000065802,0.04428320333643129,ASB1,ENSG00000065802
9364_TSR1_P1_ENSG00000167721,0.044270589504832814,TSR1,ENSG00000167721
7727_SDHC_P1P2_ENSG00000143252,0.044255405118490625,SDHC,ENSG00000143252
9998_ZBTB44_P1P2_ENSG00000196323,0.04422629368236567,ZBTB44,ENSG00000196323
196_AGPAT4_P1P2_ENSG00000026652,0.04418129548568256,AGPAT4,ENSG00000026652
5838_NT5C3A_P2_ENSG00000122643,0.04417102964580464,NT5C3A,ENSG00000122643
9644_USP25_P1P2_ENSG00000155313,0.04415658231882487,USP25,ENSG00000155313
4915_MDH1_P1P2_ENSG00000014641,0.04412923115388311,MDH1,ENSG00000014641
8600_SUPT7L_P1P2_ENSG00000119760,0.044123247966117565,SUPT7L,ENSG00000119760
6750_PRKAA1_P1P2_ENSG00000132356,0.04409286955867027,PRKAA1,ENSG00000132356
6153_PDCD2L_P1P2_ENSG00000126249,0.04396166239391989,PDCD2L,ENSG00000126249
4870_MAVS_P2_ENSG00000088888,0.0439600678406587,MAVS,ENSG00000088888
10373_ZNF451_P1P2_ENSG00000112200,0.04392984551637051,ZNF451,ENSG00000112200
